bag_id,origin,destination,is_mishandled,failure_point,processing_time_min
BAG01456,LHR,LAX,False,,27
BAG01457,ORD,JFK,False,,30
BAG01458,ORD,DXB,False,,32
BAG01459,ATL,DXB,False,,93
BAG01460,ATL,JFK,False,,21
BAG01461,DXB,ATL,False,,59
BAG01462,LHR,DXB,False,,70
BAG01463,LHR,JFK,False,,39
BAG01464,ATL,JFK,False,,44
BAG01465,LHR,LAX,False,,89
BAG01466,ORD,LAX,False,,94
BAG01467,DXB,ATL,False,,102
BAG01468,DXB,ORD,True,Loading,81
BAG01469,JFK,LHR,False,,74
BAG01470,ORD,JFK,False,,119
BAG01471,DXB,ORD,False,,35
BAG01472,DXB,ORD,False,,111
BAG01473,ATL,ORD,False,,82
BAG01474,LHR,DXB,False,,29
BAG01475,LAX,LHR,False,,43
BAG01476,LAX,DXB,False,,74
BAG01477,JFK,ATL,False,,117
BAG01478,ATL,ORD,False,,80
BAG01479,DXB,ORD,False,,40
BAG01480,DXB,ORD,False,,39
BAG01481,DXB,ORD,False,,20
BAG01482,LHR,ATL,False,,22
BAG01483,DXB,LHR,False,,46
BAG01484,JFK,ATL,False,,90
BAG01485,ATL,JFK,False,,61
BAG01486,LHR,JFK,False,,119
BAG01487,LHR,JFK,False,,100
BAG01488,ORD,DXB,False,,22
BAG01489,ATL,ORD,False,,82
BAG01490,LHR,DXB,False,,36
BAG01491,ATL,LHR,False,,69
BAG01492,DXB,LAX,True,Loading,46
BAG01493,LAX,LHR,False,,98
BAG01494,ORD,DXB,False,,107
BAG01495,LHR,ATL,False,,20
BAG01496,LAX,LHR,False,,112
BAG01497,LAX,ORD,False,,112
BAG01498,LHR,JFK,False,,27
BAG01499,ORD,LAX,False,,97
BAG01500,JFK,DXB,False,,80
BAG01501,LHR,ORD,False,,69
BAG01502,LAX,JFK,False,,99
BAG01503,LAX,ORD,False,,58
BAG01504,LAX,JFK,False,,88
BAG01505,LHR,ATL,True,Transfer,56
BAG01506,JFK,DXB,False,,85
BAG01507,JFK,ATL,False,,83
BAG01508,DXB,LAX,False,,57
BAG01509,ORD,JFK,False,,84
BAG01510,JFK,LAX,False,,23
BAG01511,LHR,LAX,False,,78
BAG01512,JFK,LHR,False,,74
BAG01513,ATL,LHR,False,,99
BAG01514,LAX,ORD,False,,75
BAG01515,JFK,DXB,False,,73
BAG01516,LHR,JFK,False,,58
BAG01517,LHR,LAX,False,,37
BAG01518,DXB,ORD,True,Loading,77
BAG01519,ATL,ORD,False,,37
BAG01520,LAX,ORD,False,,68
BAG01521,ATL,LAX,False,,40
BAG01522,LAX,JFK,True,Loading,70
BAG01523,ORD,LHR,False,,57
BAG01524,JFK,LAX,False,,66
BAG01525,ORD,JFK,False,,118
BAG01526,DXB,LHR,False,,103
BAG01527,DXB,LHR,False,,61
BAG01528,LAX,JFK,False,,37
BAG01529,LAX,JFK,False,,106
BAG01530,JFK,ATL,False,,38
BAG01531,JFK,LHR,True,Loading,20
BAG01532,ATL,DXB,False,,56
BAG01533,JFK,ATL,False,,40
BAG01534,LHR,ATL,False,,73
BAG01535,LAX,LHR,False,,93
BAG01536,ORD,JFK,False,,42
BAG01537,ATL,DXB,False,,98
BAG01538,LAX,DXB,False,,97
BAG01539,ORD,LAX,False,,100
BAG01540,LHR,ATL,False,,51
BAG01541,JFK,LHR,False,,77
BAG01542,DXB,ORD,False,,64
BAG01543,JFK,ORD,False,,98
BAG01544,ATL,ORD,False,,98
BAG01545,ATL,DXB,False,,110
BAG01546,JFK,DXB,False,,74
BAG01547,LAX,JFK,False,,57
BAG01548,DXB,LHR,False,,98
BAG01549,ORD,DXB,False,,60
BAG01550,JFK,ATL,False,,50
BAG01551,LAX,ATL,False,,20
BAG01552,LHR,ATL,False,,29
BAG01553,LAX,ORD,False,,40
BAG01554,DXB,ATL,False,,93
BAG01555,ORD,LAX,False,,95
BAG01556,JFK,ATL,False,,83
BAG01557,DXB,ORD,False,,21
BAG01558,ATL,LAX,False,,34
BAG01559,JFK,LHR,True,Transfer,109
BAG01560,JFK,ATL,False,,67
BAG01561,ORD,DXB,False,,64
BAG01562,DXB,JFK,False,,76
BAG01563,LAX,JFK,False,,107
BAG01564,JFK,LHR,False,,69
BAG01565,DXB,LAX,False,,40
BAG01566,LAX,DXB,False,,36
BAG01567,LAX,ORD,False,,64
BAG01568,LAX,JFK,False,,68
BAG01569,LHR,ATL,False,,39
BAG01570,ORD,LHR,True,Transfer,46
BAG01571,ATL,DXB,False,,109
BAG01572,ATL,LAX,False,,45
BAG01573,DXB,ATL,False,,115
BAG01574,LHR,ORD,False,,61
BAG01575,ORD,JFK,False,,95
BAG01576,JFK,ATL,False,,74
BAG01577,LAX,ATL,False,,119
BAG01578,LHR,ATL,False,,80
BAG01579,DXB,JFK,False,,29
BAG01580,DXB,LAX,False,,111
BAG01581,DXB,ATL,False,,97
BAG01582,ORD,LAX,False,,90
BAG01583,JFK,ORD,True,Transfer,86
BAG01584,ATL,LHR,False,,94
BAG01585,LAX,LHR,False,,31
BAG01586,LAX,LHR,False,,97
BAG01587,DXB,LAX,False,,40
BAG01588,ATL,LHR,False,,92
BAG01589,LHR,JFK,False,,21
BAG01590,ATL,LHR,False,,22
BAG01591,ATL,LAX,False,,97
BAG01592,ORD,LAX,False,,25
BAG01593,LHR,ATL,False,,31
BAG01594,ATL,ORD,False,,70
BAG01595,ORD,LHR,False,,67
BAG01596,ORD,DXB,False,,83
BAG01597,ORD,LAX,False,,72
BAG01598,LHR,JFK,False,,112
BAG01599,DXB,JFK,False,,91
BAG01600,LHR,JFK,False,,91
BAG01601,LAX,DXB,False,,33
BAG01602,DXB,LAX,False,,53
BAG01603,JFK,ORD,False,,36
BAG01604,ORD,ATL,False,,23
BAG01605,LAX,DXB,False,,104
BAG01606,DXB,JFK,False,,88
BAG01607,ORD,LAX,False,,93
BAG01608,LAX,DXB,False,,82
BAG01609,JFK,LHR,False,,27
BAG01610,LAX,ATL,False,,119
BAG01611,LAX,DXB,False,,27
BAG01612,ATL,DXB,False,,33
BAG01613,DXB,LAX,False,,40
BAG01614,ATL,LAX,False,,39
BAG01615,JFK,LAX,False,,57
BAG01616,DXB,LHR,False,,63
BAG01617,LAX,ORD,True,Transfer,57
BAG01618,ORD,LAX,False,,40
BAG01619,DXB,LHR,False,,58
BAG01620,JFK,ATL,False,,111
BAG01621,JFK,LHR,False,,67
BAG01622,LAX,ATL,False,,71
BAG01623,LAX,ORD,False,,94
BAG01624,LAX,JFK,False,,106
BAG01625,LHR,JFK,False,,37
BAG01626,JFK,DXB,True,Transfer,70
BAG01627,LAX,DXB,False,,107
BAG01628,LHR,ATL,False,,106
BAG01629,ATL,JFK,False,,77
BAG01630,LAX,LHR,False,,32
BAG01631,JFK,LHR,False,,101
BAG01632,LHR,ORD,False,,73
BAG01633,JFK,LHR,False,,72
BAG01634,JFK,ORD,False,,24
BAG01635,LAX,DXB,False,,22
BAG01636,LAX,ATL,False,,95
BAG01637,LAX,ATL,False,,101
BAG01638,LHR,DXB,False,,21
BAG01639,LHR,LAX,False,,95
BAG01640,DXB,ATL,False,,34
BAG01641,LHR,DXB,False,,93
BAG01642,ATL,DXB,False,,69
BAG01643,LAX,LHR,False,,34
BAG01644,ATL,DXB,False,,23
BAG01645,ORD,LHR,False,,56
BAG01646,LHR,DXB,False,,110
BAG01647,LHR,ORD,False,,80
BAG01648,ATL,DXB,False,,63
BAG01649,ATL,LAX,False,,116
BAG01650,ATL,JFK,False,,73
BAG01651,ATL,LHR,False,,88
BAG01652,LAX,ORD,False,,77
BAG01653,DXB,ORD,False,,87
BAG01654,LHR,JFK,False,,91
BAG01655,LHR,ORD,False,,34
BAG01656,DXB,LHR,False,,73
BAG01657,ORD,LAX,False,,23
BAG01658,LAX,LHR,False,,95
BAG01659,LAX,LHR,False,,28
BAG01660,LHR,DXB,False,,54
BAG01661,DXB,JFK,False,,97
BAG01662,ATL,DXB,False,,64
BAG01663,LAX,LHR,False,,95
BAG01664,ATL,DXB,False,,20
BAG01665,LAX,JFK,False,,110
BAG01666,ORD,LAX,False,,109
BAG01667,JFK,LHR,False,,92
BAG01668,ATL,LAX,False,,114
BAG01669,ORD,ATL,False,,107
BAG01670,JFK,LHR,False,,76
BAG01671,LHR,ORD,False,,83
BAG01672,DXB,ATL,False,,86
BAG01673,DXB,JFK,False,,68
BAG01674,ATL,DXB,False,,114
BAG01675,ATL,LAX,False,,72
BAG01676,ATL,LHR,False,,40
BAG01677,JFK,ORD,False,,38
BAG01678,DXB,LHR,False,,81
BAG01679,ATL,LHR,False,,38
BAG01680,LHR,ATL,False,,63
BAG01681,LHR,ATL,False,,85
BAG01682,LHR,LAX,False,,60
BAG01683,LHR,DXB,False,,29
BAG01684,DXB,ORD,False,,70
BAG01685,LHR,JFK,False,,97
BAG01686,LHR,DXB,False,,36
BAG01687,LHR,LAX,False,,114
BAG01688,ATL,DXB,False,,62
BAG01689,ORD,LHR,False,,32
BAG01690,DXB,JFK,False,,62
BAG01691,JFK,LHR,False,,29
BAG01692,DXB,JFK,False,,77
BAG01693,ORD,DXB,False,,99
BAG01694,DXB,ATL,False,,73
BAG01695,JFK,LHR,False,,40
BAG01696,LAX,JFK,False,,116
BAG01697,JFK,DXB,False,,40
BAG01698,ORD,JFK,False,,44
BAG01699,LHR,DXB,False,,71
BAG01700,ATL,DXB,False,,75
BAG01701,DXB,ORD,False,,106
BAG01702,JFK,LAX,False,,38
BAG01703,ORD,LAX,False,,39
BAG01704,JFK,LAX,True,Loading,82
BAG01705,DXB,ATL,False,,88
BAG01706,LAX,DXB,False,,90
BAG01707,JFK,LHR,False,,23
BAG01708,DXB,JFK,False,,95
BAG01709,ATL,DXB,False,,70
BAG01710,DXB,LHR,False,,76
BAG01711,ORD,LHR,False,,49
BAG01712,ORD,ATL,True,Sorting,98
BAG01713,ATL,JFK,False,,43
BAG01714,ATL,DXB,False,,46
BAG01715,ORD,DXB,False,,84
BAG01716,LHR,JFK,False,,29
BAG01717,ORD,ATL,False,,105
BAG01718,LAX,ATL,False,,58
BAG01719,JFK,DXB,False,,91
BAG01720,DXB,LAX,False,,37
BAG01721,ATL,ORD,False,,92
BAG01722,DXB,ORD,False,,24
BAG01723,DXB,ATL,False,,58
BAG01724,ATL,JFK,False,,85
BAG01725,ORD,LHR,False,,74
BAG01726,ATL,JFK,False,,76
BAG01727,ATL,LAX,False,,69
BAG01728,LAX,LHR,False,,37
BAG01729,LAX,ORD,False,,36
BAG01730,ATL,JFK,False,,53
BAG01731,DXB,LAX,False,,77
BAG01732,ORD,LAX,False,,97
BAG01733,DXB,LAX,False,,51
BAG01734,ORD,ATL,False,,93
BAG01735,ORD,ATL,False,,112
BAG01736,JFK,DXB,False,,23
BAG01737,LAX,JFK,False,,102
BAG01738,LHR,LAX,True,Sorting,102
BAG01739,LHR,ATL,False,,118
BAG01740,ORD,LHR,False,,59
BAG01741,DXB,ORD,False,,108
BAG01742,LHR,ATL,False,,32
BAG01743,ORD,JFK,False,,118
BAG01744,JFK,LAX,False,,96
BAG01745,ATL,LAX,False,,62
BAG01746,ORD,LAX,False,,74
BAG01747,ORD,ATL,False,,31
BAG01748,LHR,ATL,False,,32
BAG01749,JFK,LAX,False,,31
BAG01750,LHR,LAX,False,,59
BAG01751,DXB,LHR,True,Sorting,109
BAG01752,ORD,DXB,False,,53
BAG01753,ORD,ATL,False,,85
BAG01754,DXB,JFK,False,,39
BAG01755,JFK,ORD,False,,44
BAG01756,ATL,JFK,False,,89
BAG01757,LHR,ORD,False,,57
BAG01758,LAX,LHR,False,,112
BAG01759,LHR,JFK,False,,41
BAG01760,LAX,DXB,True,Loading,56
BAG01761,DXB,ORD,False,,29
BAG01762,LAX,ATL,False,,101
BAG01763,JFK,ATL,False,,21
BAG01764,DXB,LHR,False,,78
BAG01765,LHR,ATL,False,,64
BAG01766,ATL,DXB,False,,77
BAG01767,LHR,ORD,False,,26
BAG01768,LAX,DXB,False,,88
BAG01769,ATL,LAX,False,,115
BAG01770,LAX,ATL,False,,112
BAG01771,DXB,LHR,False,,58
BAG01772,ATL,ORD,False,,48
BAG01773,ATL,ORD,True,Loading,94
BAG01774,ORD,JFK,False,,114
BAG01775,DXB,LAX,False,,94
BAG01776,LAX,ATL,False,,118
BAG01777,ORD,LHR,False,,44
BAG01778,ORD,LHR,True,Transfer,21
BAG01779,LAX,LHR,False,,93
BAG01780,LHR,JFK,False,,79
BAG01781,DXB,LHR,False,,95
BAG01782,ATL,DXB,False,,89
BAG01783,JFK,ATL,False,,109
BAG01784,LHR,DXB,False,,45
BAG01785,LHR,ORD,False,,35
BAG01786,LHR,ORD,False,,114
BAG01787,LHR,ORD,False,,73
BAG01788,ORD,LAX,False,,65
BAG01789,JFK,ATL,False,,116
BAG01790,LHR,DXB,False,,82
BAG01791,LHR,ATL,False,,65
BAG01792,LAX,JFK,False,,28
BAG01793,DXB,LAX,False,,99
BAG01794,ATL,LHR,False,,56
BAG01795,DXB,JFK,False,,99
BAG01796,DXB,ATL,False,,50
BAG01797,DXB,LHR,False,,92
BAG01798,JFK,ATL,False,,109
BAG01799,LHR,ORD,False,,111
BAG01800,ATL,DXB,False,,26
BAG01801,LAX,LHR,False,,77
BAG01802,DXB,LAX,False,,46
BAG01803,JFK,ORD,False,,44
BAG01804,DXB,LHR,False,,77
BAG01805,DXB,LHR,False,,101
BAG01806,LAX,LHR,False,,39
BAG01807,ATL,JFK,True,Transfer,20
BAG01808,LHR,ATL,False,,22
BAG01809,DXB,ORD,False,,83
BAG01810,ATL,DXB,False,,84
BAG01811,LAX,ATL,False,,119
BAG01812,ORD,JFK,False,,98
BAG01813,JFK,ORD,False,,98
BAG01814,LAX,ATL,False,,88
BAG01815,ORD,DXB,False,,101
BAG01816,LAX,JFK,False,,106
BAG01817,ORD,ATL,False,,68
BAG01818,LAX,JFK,False,,98
BAG01819,LAX,JFK,False,,51
BAG01820,ATL,LHR,False,,55
BAG01821,ATL,DXB,False,,75
BAG01822,ORD,LHR,False,,108
BAG01823,LAX,ATL,False,,70
BAG01824,DXB,ORD,False,,72
BAG01825,ATL,LHR,False,,71
BAG01826,LHR,LAX,False,,60
BAG01827,LAX,ORD,False,,63
BAG01828,LHR,LAX,False,,99
BAG01829,ATL,ORD,False,,97
BAG01830,JFK,DXB,False,,67
BAG01831,DXB,ORD,False,,77
BAG01832,LAX,ATL,False,,60
BAG01833,ORD,ATL,False,,35
BAG01834,ATL,LHR,False,,33
BAG01835,ATL,ORD,False,,51
BAG01836,LAX,ATL,False,,64
BAG01837,LAX,JFK,False,,119
BAG01838,ATL,LAX,False,,76
BAG01839,LHR,DXB,False,,44
BAG01840,DXB,LAX,True,Sorting,23
BAG01841,LAX,ORD,False,,63
BAG01842,ORD,ATL,False,,81
BAG01843,LAX,DXB,False,,77
BAG01844,ATL,LAX,True,Sorting,96
BAG01845,ATL,JFK,False,,56
BAG01846,ATL,LAX,False,,88
BAG01847,LHR,JFK,False,,52
BAG01848,DXB,ORD,False,,95
BAG01849,LHR,ORD,False,,49
BAG01850,JFK,ORD,False,,22
BAG01851,DXB,ATL,False,,32
BAG01852,ATL,ORD,False,,28
BAG01853,LAX,DXB,False,,63
BAG01854,ATL,LAX,False,,96
BAG01855,DXB,LHR,False,,63
BAG01856,LAX,ATL,False,,53
BAG01857,LHR,ORD,False,,45
BAG01858,JFK,DXB,False,,79
BAG01859,LAX,JFK,False,,119
BAG01860,LAX,ATL,False,,109
BAG01861,LAX,DXB,False,,71
BAG01862,DXB,ATL,False,,78
BAG01863,DXB,LAX,False,,49
BAG01864,LAX,JFK,False,,39
BAG01865,JFK,ATL,False,,98
BAG01866,ORD,ATL,True,Loading,46
BAG01867,DXB,ORD,False,,61
BAG01868,LHR,ATL,False,,102
BAG01869,LHR,ORD,False,,35
BAG01870,LAX,LHR,False,,111
BAG01871,LHR,DXB,False,,24
BAG01872,DXB,LHR,True,Transfer,42
BAG01873,JFK,ATL,False,,49
BAG01874,LAX,DXB,False,,45
BAG01875,JFK,LAX,False,,25
BAG01876,DXB,LAX,False,,107
BAG01877,LAX,ATL,False,,111
BAG01878,LAX,JFK,False,,48
BAG01879,LAX,ORD,False,,118
BAG01880,DXB,ORD,False,,90
BAG01881,LAX,JFK,False,,29
BAG01882,LHR,ORD,False,,71
BAG01883,LAX,JFK,False,,70
BAG01884,LAX,ORD,False,,22
BAG01885,LAX,ATL,False,,67
BAG01886,JFK,ATL,False,,92
BAG01887,ATL,LHR,False,,30
BAG01888,JFK,LHR,False,,110
BAG01889,ATL,DXB,False,,96
BAG01890,JFK,ORD,True,Transfer,41
BAG01891,ATL,ORD,False,,65
BAG01892,LHR,ORD,False,,34
BAG01893,ATL,LAX,False,,99
BAG01894,LAX,JFK,False,,83
BAG01895,ORD,LAX,False,,85
BAG01896,DXB,ORD,False,,48
BAG01897,ORD,LAX,False,,44
BAG01898,JFK,DXB,False,,109
BAG01899,LAX,JFK,False,,40
BAG01900,JFK,LAX,False,,89
BAG01901,ATL,LHR,False,,36
BAG01902,ORD,LAX,False,,95
BAG01903,ATL,LAX,False,,105
BAG01904,DXB,LHR,False,,30
BAG01905,LHR,ORD,False,,85
BAG01906,JFK,DXB,False,,79
BAG01907,ORD,JFK,True,Sorting,46
BAG01908,ORD,LAX,False,,40
BAG01909,LAX,DXB,False,,104
BAG01910,LHR,ATL,False,,57
BAG01911,ATL,LAX,False,,51
BAG01912,LAX,JFK,False,,116
BAG01913,JFK,ATL,False,,38
BAG01914,ATL,JFK,False,,54
BAG01915,ATL,DXB,False,,96
BAG01916,JFK,ATL,False,,103
BAG01917,LHR,JFK,False,,69
BAG01918,ATL,LHR,False,,95
BAG01919,LHR,DXB,True,Sorting,65
BAG01920,DXB,ATL,False,,106
BAG01921,LAX,DXB,False,,115
BAG01922,LAX,LHR,False,,88
BAG01923,DXB,JFK,False,,101
BAG01924,JFK,ORD,False,,109
BAG01925,LHR,ATL,False,,118
BAG01926,LAX,ORD,False,,33
BAG01927,JFK,LAX,False,,36
BAG01928,JFK,ATL,False,,33
BAG01929,LHR,ATL,False,,72
BAG01930,LHR,LAX,False,,52
BAG01931,LAX,JFK,False,,80
BAG01932,DXB,JFK,False,,89
BAG01933,ORD,DXB,False,,44
BAG01934,ATL,LAX,False,,104
BAG01935,ORD,ATL,False,,80
BAG01936,LHR,JFK,True,Transfer,35
BAG01937,DXB,ATL,False,,40
BAG01938,LAX,ATL,False,,36
BAG01939,JFK,ATL,False,,85
BAG01940,JFK,LHR,False,,57
BAG01941,ORD,LHR,False,,116
BAG01942,JFK,DXB,False,,117
BAG01943,LHR,LAX,False,,73
BAG01944,DXB,LAX,False,,78
BAG01945,LHR,LAX,False,,33
BAG01946,ATL,LAX,False,,82
BAG01947,DXB,ORD,False,,51
BAG01948,ATL,LAX,False,,56
BAG01949,LAX,JFK,False,,83
BAG01950,ATL,LAX,False,,49
BAG01951,LHR,ATL,True,Transfer,30
BAG01952,JFK,LHR,False,,38
BAG01953,ATL,ORD,False,,98
BAG01954,LHR,LAX,False,,21
BAG01955,ATL,LHR,False,,69
BAG01956,DXB,ORD,False,,94
BAG01957,ATL,LAX,False,,48
BAG01958,ORD,DXB,False,,69
BAG01959,DXB,LAX,False,,118
BAG01960,ORD,LHR,False,,72
BAG01961,DXB,ATL,False,,44
BAG01962,LHR,LAX,False,,102
BAG01963,DXB,LHR,False,,115
BAG01964,LAX,DXB,False,,111
BAG01965,DXB,JFK,False,,54
BAG01966,LHR,DXB,False,,116
BAG01967,ORD,JFK,False,,62
BAG01968,LAX,ATL,False,,31
BAG01969,LHR,LAX,False,,42
BAG01970,LHR,JFK,False,,113
BAG01971,ATL,LHR,False,,51
BAG01972,DXB,ORD,False,,46
BAG01973,LAX,DXB,False,,53
BAG01974,ORD,JFK,False,,95
BAG01975,JFK,ATL,False,,90
BAG01976,LHR,LAX,False,,54
BAG01977,ATL,DXB,False,,101
BAG01978,DXB,LAX,False,,27
BAG01979,LAX,DXB,False,,23
BAG01980,ORD,LHR,False,,68
BAG01981,LAX,ORD,False,,117
BAG01982,ATL,LHR,True,Sorting,23
BAG01983,LAX,ORD,False,,44
BAG01984,DXB,ATL,True,Transfer,39
BAG01985,ORD,LHR,False,,86
BAG01986,LHR,LAX,False,,77
BAG01987,JFK,ATL,False,,67
BAG01988,LHR,LAX,True,Loading,44
BAG01989,ORD,ATL,True,Transfer,87
BAG01990,ORD,ATL,False,,104
BAG01991,ORD,JFK,False,,102
BAG01992,DXB,ORD,False,,101
BAG01993,ORD,LAX,False,,25
BAG01994,ORD,ATL,False,,112
BAG01995,ORD,LAX,False,,21
BAG01996,LHR,JFK,False,,74
BAG01997,LHR,ATL,False,,25
BAG01998,ATL,DXB,False,,46
BAG01999,JFK,ATL,False,,59
BAG02000,LHR,JFK,False,,76
BAG02001,LAX,ORD,False,,106
BAG02002,ORD,LAX,False,,72
BAG02003,DXB,ATL,False,,86
BAG02004,ATL,LAX,False,,30
BAG02005,ORD,ATL,False,,57
BAG02006,DXB,LHR,False,,59
BAG02007,LAX,LHR,False,,52
BAG02008,DXB,ATL,False,,112
BAG02009,JFK,LAX,False,,112
BAG02010,LHR,DXB,False,,88
BAG02011,LAX,ATL,False,,84
BAG02012,ATL,JFK,False,,27
BAG02013,LAX,JFK,False,,86
BAG02014,ORD,LHR,False,,68
BAG02015,JFK,LAX,False,,55
BAG02016,LHR,LAX,False,,75
BAG02017,JFK,LHR,False,,31
BAG02018,ORD,DXB,False,,106
BAG02019,ATL,LHR,False,,41
BAG02020,LHR,ORD,False,,77
BAG02021,LHR,ORD,False,,26
BAG02022,ORD,LAX,False,,109
BAG02023,JFK,LAX,False,,96
BAG02024,ATL,JFK,False,,36
BAG02025,LAX,DXB,False,,47
BAG02026,ATL,ORD,False,,98
BAG02027,JFK,LHR,False,,92
BAG02028,DXB,ORD,False,,104
BAG02029,LHR,DXB,False,,73
BAG02030,LHR,DXB,False,,108
BAG02031,ORD,ATL,False,,90
BAG02032,DXB,ORD,False,,58
BAG02033,LHR,LAX,False,,27
BAG02034,JFK,LHR,False,,100
BAG02035,LAX,LHR,False,,46
BAG02036,ATL,LAX,False,,83
BAG02037,ORD,DXB,False,,35
BAG02038,JFK,ATL,False,,27
BAG02039,DXB,LHR,False,,119
BAG02040,LAX,LHR,False,,36
BAG02041,JFK,ORD,False,,115
BAG02042,JFK,ORD,False,,25
BAG02043,LAX,LHR,False,,54
BAG02044,LAX,JFK,False,,101
BAG02045,JFK,ORD,False,,50
BAG02046,ORD,LAX,False,,95
BAG02047,LHR,ATL,False,,39
BAG02048,LHR,JFK,False,,112
BAG02049,DXB,ORD,False,,97
BAG02050,LHR,LAX,False,,52
BAG02051,ORD,LHR,False,,90
BAG02052,LAX,JFK,True,Transfer,65
BAG02053,DXB,JFK,False,,57
BAG02054,ATL,LAX,False,,49
BAG02055,JFK,ATL,False,,103
BAG02056,LAX,DXB,False,,78
BAG02057,DXB,ORD,False,,82
BAG02058,LAX,ATL,False,,81
BAG02059,LAX,LHR,False,,73
BAG02060,ATL,DXB,False,,86
BAG02061,LAX,DXB,False,,102
BAG02062,DXB,LAX,False,,62
BAG02063,JFK,LAX,False,,29
BAG02064,DXB,JFK,False,,40
BAG02065,LHR,ATL,False,,44
BAG02066,LAX,JFK,False,,90
BAG02067,JFK,ORD,False,,92
BAG02068,ATL,ORD,False,,119
BAG02069,ATL,JFK,False,,102
BAG02070,LAX,DXB,False,,99
BAG02071,JFK,LHR,True,Transfer,50
BAG02072,LHR,DXB,False,,34
BAG02073,JFK,ATL,False,,87
BAG02074,ORD,DXB,False,,35
BAG02075,LHR,DXB,False,,63
BAG02076,ATL,ORD,False,,27
BAG02077,LHR,DXB,False,,94
BAG02078,DXB,LHR,False,,102
BAG02079,DXB,ORD,False,,85
BAG02080,ORD,LHR,False,,76
BAG02081,LHR,DXB,False,,90
BAG02082,JFK,LAX,False,,84
BAG02083,ORD,LAX,False,,30
BAG02084,JFK,LAX,False,,103
BAG02085,JFK,LHR,False,,97
BAG02086,ORD,JFK,False,,112
BAG02087,ATL,DXB,False,,36
BAG02088,DXB,LHR,False,,105
BAG02089,LHR,ATL,False,,40
BAG02090,LHR,DXB,False,,45
BAG02091,ATL,JFK,False,,119
BAG02092,JFK,DXB,False,,35
BAG02093,ATL,DXB,False,,107
BAG02094,ORD,JFK,False,,85
BAG02095,DXB,ATL,False,,41
BAG02096,DXB,JFK,False,,52
BAG02097,LHR,LAX,False,,97
BAG02098,ORD,ATL,False,,113
BAG02099,ORD,LHR,False,,112
BAG02100,ORD,JFK,False,,104
BAG02101,JFK,LHR,False,,76
BAG02102,JFK,ORD,False,,89
BAG02103,ATL,LHR,False,,42
BAG02104,ORD,LAX,False,,56
BAG02105,DXB,JFK,False,,41
BAG02106,JFK,LAX,False,,109
BAG02107,ORD,DXB,False,,118
BAG02108,LAX,JFK,False,,55
BAG02109,LAX,LHR,False,,31
BAG02110,LAX,ORD,False,,30
BAG02111,ATL,LHR,False,,32
BAG02112,LAX,JFK,False,,43
BAG02113,JFK,DXB,False,,79
BAG02114,LAX,ATL,False,,89
BAG02115,ORD,ATL,False,,111
BAG02116,LAX,JFK,False,,90
BAG02117,LAX,ORD,False,,107
BAG02118,LAX,LHR,False,,45
BAG02119,DXB,LAX,False,,84
BAG02120,LAX,JFK,False,,104
BAG02121,ATL,DXB,False,,107
BAG02122,ATL,LHR,False,,101
BAG02123,JFK,LAX,False,,55
BAG02124,LHR,ORD,False,,114
BAG02125,LHR,DXB,False,,45
BAG02126,LAX,JFK,False,,70
BAG02127,ORD,ATL,False,,100
BAG02128,LAX,ORD,False,,62
BAG02129,ORD,LHR,False,,33
BAG02130,ATL,LAX,False,,51
BAG02131,LAX,ORD,False,,75
BAG02132,LHR,LAX,False,,100
BAG02133,DXB,ATL,False,,41
BAG02134,LAX,JFK,False,,103
BAG02135,LHR,ORD,False,,59
BAG02136,LHR,ATL,False,,41
BAG02137,LAX,LHR,False,,58
BAG02138,JFK,ATL,False,,26
BAG02139,LHR,JFK,False,,102
BAG02140,DXB,LHR,True,Loading,105
BAG02141,DXB,LHR,False,,85
BAG02142,DXB,ATL,True,Transfer,93
BAG02143,ATL,DXB,False,,108
BAG02144,LHR,LAX,False,,107
BAG02145,LAX,JFK,False,,92
BAG02146,ATL,ORD,False,,29
BAG02147,JFK,ORD,False,,79
BAG02148,ORD,JFK,False,,41
BAG02149,JFK,LHR,False,,25
BAG02150,LAX,JFK,False,,68
BAG02151,JFK,ATL,False,,56
BAG02152,LAX,JFK,False,,77
BAG02153,DXB,ATL,False,,98
BAG02154,LAX,LHR,False,,47
BAG02155,ATL,LHR,False,,61
BAG02156,LHR,DXB,False,,29
BAG02157,LAX,ORD,False,,40
BAG02158,JFK,LHR,False,,39
BAG02159,LAX,JFK,False,,67
BAG02160,JFK,ORD,False,,29
BAG02161,DXB,ATL,False,,20
BAG02162,LHR,JFK,False,,42
BAG02163,LHR,ORD,False,,117
BAG02164,LHR,ORD,False,,115
BAG02165,ORD,DXB,False,,50
BAG02166,JFK,LAX,False,,40
BAG02167,LHR,ORD,False,,89
BAG02168,DXB,JFK,False,,67
BAG02169,JFK,ORD,False,,23
BAG02170,ATL,LAX,False,,28
BAG02171,DXB,ATL,False,,62
BAG02172,LAX,ORD,False,,85
BAG02173,LAX,LHR,False,,91
BAG02174,LAX,DXB,False,,63
BAG02175,LAX,DXB,False,,57
BAG02176,ORD,ATL,False,,39
BAG02177,ATL,DXB,False,,69
BAG02178,LAX,ORD,False,,92
BAG02179,DXB,ORD,False,,87
BAG02180,LHR,DXB,False,,87
BAG02181,LAX,JFK,False,,70
BAG02182,JFK,DXB,False,,49
BAG02183,JFK,ATL,False,,45
